customer_id,first_name,last_name,gender,birth_year,loyalty_tier,home_suburb,signup_date
C02217,Bontle,Mthembu,M,1956,Gold,Paarl Central,2023-10-17
C02218,Kagiso,Pillay,M,1997,Silver,Richards Bay Central,2025-03-29
C02219,Fatima,van der Merwe,M,,Gold,Centurion,2024-07-21
C02220,Emma,Mkhize,F,1985,Bronze,Krugersdorp,2025-01-08
C02221,Lehlogonolo,Smith,F,1972,Bronze,Beacon Bay,2025-05-12
C02222,Nthabiseng,Mkhize,M,1961,Bronze,Roodepoort,2023-11-29
C02223,Sipho,Mabena,F,2003,Bronze,Edenvale,2024-03-17
C02224,Yusuf,Dlamini,M,1961,Bronze,Wonderpark,2025-06-06
C02225,Sipho,Naidoo,F,1989,Bronze,Greenacres,2024-07-15
C02226,Rachel,Mahlangu,F,1968,Bronze,Boksburg,2023-01-12
C02227,Lesedi,Moyo,F,1972,Silver,Sandton,2023-04-06
C02228,Pieter,Pillay,M,1960,Silver,PMB Central,2025-02-03
C02229,Thandiwe,Pillay,F,1999,Bronze,Walmer,2025-01-16
C02230,Thabo,Coetzee,M,1968,Silver,Paarl Central,2023-04-01
C02231,Aisha,Zwane,F,1991,Bronze,Randburg,2024-01-01
C02232,Lehlogonolo,Jones,M,,Bronze,Mthatha Central,2024-08-08
C02233,Lerato,Khan,F,1965,Bronze,George Central,2023-07-20
C02234,Dineo,Naidoo,F,1973,Bronze,Edenvale,2024-09-25
C02235,Naledi,Mokoena,F,2001,Bronze,Krugersdorp,2025-05-04
C02236,Lungile,Smith,F,1959,Bronze,Soweto,2023-01-08
C02237,Refilwe,Mhlongo,F,1966,Silver,Paarl Central,2023-03-28
C02238,Lehlogonolo,Botha,F,1964,Bronze,Walmer,2025-04-12
C02239,Refilwe,Khan,M,2000,Bronze,Westville,2024-08-22
C02240,Pieter,Jones,F,1993,Bronze,Berea,2024-03-11
C02241,Mandla,Ngcobo,M,1983,Bronze,Sandton,2025-01-21
C02242,Bontle,Dlamini,F,1973,Bronze,Stellenbosch Central,2025-06-14
C02243,Lesedi,Zulu,M,1963,Bronze,Walmer,2024-06-30
C02244,Mandisa,Zulu,M,1980,Bronze,Parow,2023-02-24
C02245,Fatima,van der Merwe,M,1969,Bronze,Khayelitsha,2024-06-04
C02246,Mandisa,Sibiya,M,1959,Bronze,Menlyn,2024-06-21
C02247,Ibrahim,Mabaso,F,1976,Silver,CBD,2024-03-13
C02248,Rajesh,Naidoo,F,2005,Bronze,Chatsworth,2023-06-01
C02249,Kabelo,Jones,F,2001,Bronze,Centurion,2024-04-16
C02250,Refilwe,Khan,,,Silver,Claremont,2025-03-04
C02251,Tumelo,Dlamini,M,,Bronze,Mthatha Central,2024-08-22
C02252,Tshepo,Mabaso,M,1985,Bronze,PMB Central,2024-10-25
C02253,Marius,Khumalo,M,2002,Bronze,Bellville,2023-12-28
C02254,Johan,Radebe,M,2005,Bronze,Alberton,2023-09-25
C02255,Refilwe,Mabaso,M,1964,Bronze,Umhlanga,2023-10-22
C02256,Rajesh,Adams,M,1959,Silver,Alberton,2024-05-28
C02257,Kabelo,Mokoena,F,,Bronze,Claremont,2023-02-15
C02258,Nthabiseng,Khumalo,F,1971,Bronze,Mthatha Central,2023-12-16
C02259,Tshepo,Mhlongo,M,1972,Bronze,Richards Bay Central,2023-05-06
C02260,Andile,Moyo,F,1972,Gold,Hatfield,2024-01-10
C02261,Ayanda,Botha,M,1979,Bronze,CBD,2024-10-02
C02262,Priya,Khumalo,F,1970,Silver,Ballito,2024-04-16
C02263,Kabelo,Cele,M,1956,Silver,Chatsworth,2023-07-09
C02264,Naledi,Ndlovu,F,1958,Silver,Boksburg,2025-05-04
C02265,Fatima,Zulu,M,1988,Bronze,Boksburg,2025-05-27
C02266,Mosa,van der Merwe,M,1985,Gold,Chatsworth,2023-07-12
C02267,Fatima,Ndlovu,F,1970,Bronze,Walmer,2024-02-14
C02268,Kabelo,Maseko,M,1988,Bronze,Krugersdorp,2024-02-22
C02269,Ayanda,Botha,F,1981,Bronze,Chatsworth,2024-03-17
C02270,Sizwe,Sithole,F,2004,Bronze,CBD,2025-04-21
C02271,Sarah,Maseko,M,1995,Bronze,Hatfield,2025-02-14
C02272,Mpho,Mokoena,F,2005,Bronze,Menlyn,2024-07-10
C02273,Lungile,van der Merwe,F,,Bronze,Soweto,2023-11-12
C02274,Emma,Khan,M,1987,Silver,Phoenix,2023-01-24
C02275,Refiloe,Govender,M,1978,Bronze,Chatsworth,2023-07-02
C02276,Khanyisile,Khan,F,1963,Silver,Khayelitsha,2024-11-20
C02277,Nokwanda,Mabena,F,1998,Gold,Alberton,2023-08-10
C02278,Sizwe,Cele,F,1988,Bronze,Mitchell's Plain,2024-02-09
C02279,Vuyo,Govender,M,1961,Silver,Pinetown,2024-06-22
C02280,Michael,Zulu,M,1993,Bronze,Stellenbosch Central,2024-10-08
C02281,Lungile,Pretorius,F,1963,Bronze,Edenvale,2023-02-10
C02282,Emma,Mokoena,M,1960,Bronze,Phoenix,2024-05-23
C02283,Lehlogonolo,Tshabalala,,1961,Bronze,Wonderpark,2025-03-08
C02284,Yusuf,Adams,M,1955,Bronze,Claremont,2025-04-10
C02285,Lerato,Zwane,F,2004,Bronze,Berea,2024-06-20
C02286,Thabo,Pillay,M,1976,Silver,Boksburg,2025-01-16
C02287,Mpho,Sibiya,F,2001,Silver,Pinetown,2024-11-27
C02288,Sizwe,Sibanda,F,2005,Silver,Constantia,2023-11-15
C02289,Nthabiseng,Ndlovu,M,1988,Bronze,Paarl Central,2024-07-06
C02290,Mpho,Govender,F,1988,Silver,Westville,2023-05-23
C02291,Lehlogonolo,Moyo,F,2001,Bronze,Berea,2024-06-01
C02292,Themba,Ndlovu,F,1972,Bronze,Stellenbosch Central,2023-09-19
C02293,Sipho,Maseko,F,1989,Silver,Hatfield,2024-10-07
C02294,Lerato,Mabena,F,1980,Gold,CBD,2023-04-09
C02295,Bongani,Mahlangu,F,1956,Gold,Khayelitsha,2023-07-28
C02296,Marius,Radebe,F,1993,Silver,Claremont,2024-01-31
C02297,Themba,van Wyk,F,2002,Gold,Sandton,2023-12-15
C02298,Anika,Khumalo,M,1987,Bronze,Paarl Central,2024-05-12
C02299,Thandiwe,Coetzee,F,1990,Bronze,Sandton,2024-06-21
C02300,Khanyisile,Patel,F,1957,Bronze,Ballito,2023-01-06
C02301,Karabo,Adams,,2004,Bronze,Umhlanga,2025-06-02
C02302,Tumelo,Buthelezi,M,1988,Bronze,Edenvale,2024-10-22
C02303,Marius,Ngcobo,M,1958,Bronze,Walmer,2024-12-11
C02304,Lerato,Sibiya,M,1987,Bronze,Constantia,2025-04-02
C02305,Mpho,Maseko,M,1956,Bronze,Boksburg,2024-08-19
C02306,Bontle,Botha,F,1993,Bronze,Mthatha Central,2024-03-06
C02307,Refiloe,Ngcobo,M,1979,Bronze,Ballito,2024-10-19
C02308,Nthabiseng,Sibiya,M,1998,Gold,Pinetown,2024-06-18
C02309,Mpho,Mokwena,M,1978,Bronze,Richards Bay Central,2023-09-12
C02310,Themba,Mabena,M,,Bronze,Krugersdorp,2024-08-06
C02311,Kabelo,Pretorius,,1967,Silver,Edenvale,2023-10-29
C02312,Refiloe,Mokwena,M,1982,Bronze,Khayelitsha,2024-02-22
C02313,Kabelo,Dlamini,,1985,Bronze,Pinetown,2025-02-21
C02314,Emma,Dlamini,M,1966,Bronze,Edenvale,2024-06-16
C02315,Nthabiseng,Govender,F,1997,Bronze,Roodepoort,2024-06-16
C02316,Naledi,Buthelezi,M,1973,Silver,Wonderpark,2025-06-27
C02317,Tumelo,Zulu,,1999,Bronze,Claremont,2024-07-16
C02318,Bontle,Mokwena,F,2003,Bronze,Rosebank,2024-11-07
C02319,Busisiwe,Mabaso,M,1979,Bronze,Mthatha Central,2023-03-16
C02320,Khanyisile,Naidoo,F,1985,Bronze,Greenacres,2025-06-22
C02321,Themba,Pretorius,M,1975,Gold,Mitchell's Plain,2023-07-16
C02322,Refiloe,Khan,F,1964,Silver,Krugersdorp,2025-05-20
C02323,Aisha,Khan,M,1957,Silver,Tygervalley,2024-05-04
C02324,Lehlogonolo,Govender,F,1997,Bronze,Fourways,2025-06-25
C02325,Sarah,Ndlovu,,1962,Silver,Phoenix,2023-07-26
C02326,Zanele,Mabaso,M,1994,Gold,Claremont,2023-03-09
C02327,Sarah,Adams,F,1996,Bronze,Berea,2023-03-16
C02328,Mandisa,Tshabalala,F,1981,Silver,Chatsworth,2023-07-20
C02329,Nokulunga,Zwane,M,1996,Bronze,Hatfield,2023-08-14
C02330,Thandiwe,Khan,F,1986,Bronze,Fourways,2023-06-16
C02331,Nomvula,Jones,M,2001,Silver,Beacon Bay,2023-05-14
C02332,Nthabiseng,Mahlangu,F,1990,Silver,Hayfields,2025-01-12
C02333,Thandiwe,du Plessis,M,1958,Bronze,Berea,2023-03-10
C02334,Refiloe,Patel,F,1988,Bronze,Midrand,2023-07-23
C02335,Palesa,van Wyk,F,1963,Bronze,Tygervalley,2023-07-27
C02336,Anika,Sibanda,F,1989,Bronze,Sandton,2025-05-19
C02337,Refilwe,Sithole,F,,Bronze,Rosebank,2023-09-01
C02338,Dineo,Joseph,,1975,Bronze,Richards Bay Central,2023-12-20
C02339,Sarah,Zulu,F,1983,Bronze,Alberton,2023-11-11
C02340,Kagiso,Zwane,F,1965,Bronze,Bellville,2025-06-03
C02341,James,Maseko,M,1961,Bronze,Khayelitsha,2023-08-31
C02342,Rachel,Naidoo,M,1961,Bronze,Bellville,2024-04-19
C02343,Olwethu,Coetzee,M,1965,Bronze,Tygervalley,2024-10-16
C02344,Tshepo,Coetzee,M,1992,Bronze,Mthatha Central,2023-07-18
C02345,Kagiso,Adams,M,1981,Bronze,Hayfields,2025-03-14
C02346,Vuyo,Sibiya,F,2003,Silver,PMB Central,2023-09-06
C02347,Bongani,Joseph,F,1998,Bronze,Menlyn,2023-08-23
C02348,Kgomotso,Jones,,1956,Silver,PMB Central,2025-01-06
C02349,Thandiwe,Smith,F,1962,Silver,Fourways,2025-05-31
C02350,Rajesh,Pillay,M,1988,Bronze,Sea Point,2024-01-09
C02351,Lehlogonolo,Nkosi,F,1964,Silver,George Central,2023-08-18
C02352,Thandiwe,Cele,F,1965,Bronze,Beacon Bay,2024-01-10
C02353,Thabo,Mabena,M,1983,Bronze,Fourways,2024-08-06
C02354,Themba,Ndlovu,M,2004,Bronze,Richards Bay Central,2023-05-23
C02355,Johan,Mkhize,F,1984,Gold,Ballito,2023-10-02
C02356,Andile,Smith,M,1989,Bronze,Claremont,2023-06-12
C02357,Naledi,Mokoena,M,1957,Bronze,Edenvale,2024-11-09
C02358,Khanyisile,Nyathi,F,2001,Bronze,Phoenix,2023-10-26
C02359,Mosa,Mahlangu,F,1993,Silver,Phoenix,2024-07-20
C02360,Thandiwe,Ndlovu,M,1973,Bronze,Phoenix,2024-04-13
C02361,Bontle,Mokoena,M,1983,Gold,Roodepoort,2024-02-16
C02362,Rachel,Radebe,F,1989,Bronze,Claremont,2024-09-22
C02363,Rachel,Khan,F,1959,Bronze,Mthatha Central,2024-11-10
C02364,Michael,Coetzee,M,1986,Bronze,Pinetown,2024-08-11
C02365,David,Joseph,F,1964,Bronze,Chatsworth,2024-08-13
C02366,Palesa,Coetzee,,1957,Bronze,Greenacres,2024-06-20
C02367,Thabo,Sibanda,M,1998,Bronze,Khayelitsha,2024-12-13
C02368,Busisiwe,Dlamini,M,1978,Bronze,Pinetown,2023-12-06
C02369,Lungile,van Wyk,M,1956,Bronze,PMB Central,2023-06-30
C02370,Refiloe,Mabena,M,1972,Gold,Fourways,2024-02-08
C02371,Palesa,Mahlangu,F,1994,Bronze,Mthatha Central,2023-05-17
C02372,Lungile,Nyathi,M,1972,Silver,Edenvale,2025-06-06
C02373,Palesa,Nyathi,,1991,Bronze,Tygervalley,2023-09-24
C02374,Tshepo,Tshabalala,F,2003,Gold,Umhlanga,2023-12-18
C02375,Sarah,Botha,,1965,Bronze,Walmer,2023-08-16
C02376,Pieter,Adams,M,1998,Bronze,Phoenix,2023-04-19
C02377,Yusuf,Sibanda,F,1956,Bronze,Boksburg,2024-01-31
C02378,Mandisa,Buthelezi,F,1994,Bronze,Greenacres,2023-10-22
C02379,Dineo,Patel,F,1967,Bronze,Greenacres,2024-06-08
C02380,Dineo,Mkhize,F,1962,Bronze,Tygervalley,2023-02-18
C02381,Palesa,Adams,M,1976,Bronze,CBD,2023-03-30
C02382,Khanyisile,Mhlongo,F,1974,Bronze,Paarl Central,2023-12-01
C02383,Dineo,Tshabalala,F,1968,Bronze,Sandton,2025-04-17
C02384,Emma,du Plessis,M,1988,Silver,Berea,2025-05-21
C02385,Johan,Mokoena,F,1994,Silver,Walmer,2025-06-04
C02386,Mosa,Sithole,F,2004,Bronze,Randburg,2023-07-01
C02387,Michael,Radebe,M,1962,Bronze,Ballito,2023-03-03
C02388,Nthabiseng,Mahlangu,M,1955,Bronze,Phoenix,2024-06-23
C02389,Yusuf,Cele,F,1963,Bronze,Rosebank,2024-03-02
C02390,Nomvula,Tshabalala,M,1992,Silver,Berea,2024-07-05
C02391,Rachel,Khan,F,1965,Silver,Phoenix,2023-12-12
C02392,Olwethu,Khan,M,1976,Bronze,Hatfield,2025-03-26
C02393,Nokulunga,Tshabalala,M,1994,Bronze,Krugersdorp,2024-09-21
C02394,Bongani,Mabaso,M,1982,Bronze,Sea Point,2025-06-22
C02395,Sipho,Mokoena,F,1974,Bronze,Vincent,2025-06-18
C02396,Nokuthula,Ndlovu,,1963,Silver,Mitchell's Plain,2025-03-29
C02397,Johan,Tshabalala,F,1955,Bronze,Chatsworth,2023-07-28
C02398,Thandiwe,Smith,M,1966,Bronze,Alberton,2025-05-21
C02399,Fatima,Adams,M,1979,Gold,Hayfields,2023-08-16
C02400,David,Jones,M,2005,Gold,Vincent,2023-01-07
C02401,Naledi,Mhlongo,M,2002,Silver,Alberton,2023-08-03
C02402,Zanele,Adams,F,1966,Silver,Paarl Central,2025-01-24
C02403,Naledi,Pretorius,M,1963,Bronze,Vincent,2023-01-08
C02404,Thandiwe,Mthembu,M,1958,Bronze,Stellenbosch Central,2024-06-16
C02405,Andile,Moyo,F,1965,Bronze,Randburg,2023-01-25
C02406,Ibrahim,Botha,M,1980,Bronze,Pinetown,2023-07-01
C02407,Karabo,van der Merwe,M,1985,Bronze,Hatfield,2024-07-29
C02408,Thandiwe,Khan,F,1979,Bronze,CBD,2023-11-30
C02409,Themba,Ngcobo,F,2004,Silver,Soweto,2024-11-04
C02410,Yusuf,Pillay,M,1980,Silver,Berea,2023-05-04
C02411,Mosa,du Plessis,F,1984,Bronze,Sandton,2024-08-01
C02412,Mosa,Zwane,,1956,Bronze,Richards Bay Central,2024-08-03
C02413,Kabelo,Naidoo,M,1965,Silver,Centurion,2024-11-04
C02414,Mandisa,Zwane,F,1974,Bronze,Roodepoort,2023-06-20
C02415,Johan,Mhlongo,M,1970,Silver,PMB Central,2023-07-28
C02416,Johan,Buthelezi,M,1972,Bronze,Vincent,2024-04-19
C02417,Olwethu,Coetzee,F,1980,Gold,Richards Bay Central,2023-09-17
C02418,Kgomotso,Coetzee,M,2001,Silver,Berea,2025-04-24
C02419,Mandisa,Zwane,F,1966,Bronze,Tygervalley,2023-02-26
C02420,Pieter,Pillay,M,1993,Bronze,Hayfields,2025-01-06
C02421,Bongani,Naidoo,F,1975,Gold,Chatsworth,2023-06-02
C02422,Lerato,Sithole,F,1978,Silver,Khayelitsha,2024-07-15
C02423,Palesa,van der Merwe,F,1957,Bronze,Berea,2025-04-10
C02424,Lungile,van Wyk,M,1987,Bronze,Greenacres,2023-08-04
C02425,Nokwanda,Mhlongo,M,1977,Bronze,Fourways,2023-03-04
C02426,Bontle,Mokoena,F,1972,Bronze,Soweto,2024-10-22
C02427,Tshepo,Mkhize,M,1991,Bronze,Randburg,2025-05-05
C02428,Nokulunga,Botha,,2001,Gold,Stellenbosch Central,2023-06-02
C02429,Mosa,Mkhize,F,2001,Silver,Beacon Bay,2023-01-25
C02430,Tshepo,Mthembu,F,1972,Silver,Midrand,2023-02-28
C02431,Kabelo,Pretorius,M,1991,Bronze,Sandton,2024-12-04
C02432,Lesedi,Coetzee,F,1962,Bronze,Bellville,2025-01-19
C02433,Themba,Zulu,F,1962,Gold,Pinetown,2023-05-23
C02434,Nomvula,Zulu,M,2002,Bronze,Soweto,2024-02-17
C02435,Lindiwe,Mahlangu,M,1957,Silver,Berea,2023-05-20
C02436,Vuyo,Mabena,M,1988,Gold,Midrand,2025-01-18
C02437,Sipho,Maseko,M,1982,Bronze,Sea Point,2024-11-07
C02438,Mandla,van Wyk,M,1997,Silver,Paarl Central,2023-06-03
C02439,Lehlogonolo,Maseko,F,1960,Silver,Greenacres,2024-02-09
C02440,Thandiwe,Adams,F,1976,Bronze,Centurion,2023-05-18
C02441,Themba,Sibiya,F,,Silver,Midrand,2024-12-18
C02442,Mandisa,Mhlongo,,1977,Silver,Constantia,2025-04-09
C02443,Olwethu,Nkosi,M,1968,Bronze,Randburg,2023-05-12
C02444,Refiloe,Zwane,F,1956,Bronze,Pinetown,2023-05-02
C02445,Themba,Khan,F,1977,Bronze,Soweto,2023-11-11
C02446,Lehlogonolo,Mahlangu,F,1956,Bronze,Bellville,2023-01-27
C02447,Themba,du Plessis,M,1982,Bronze,Umhlanga,2023-08-25
C02448,Yusuf,Coetzee,F,1965,Bronze,Stellenbosch Central,2024-03-17
C02449,David,Zwane,F,1969,Silver,Chatsworth,2024-10-27
C02450,Lindiwe,Mabena,F,1965,Bronze,Vincent,2023-01-08
C02451,Nokuthula,Maseko,F,1958,Bronze,Fourways,2024-05-23
C02452,Kgomotso,Jones,F,2005,Bronze,Berea,2024-08-27
C02453,Lungile,Cele,F,1982,Gold,Boksburg,2023-04-19
C02454,Naledi,Patel,F,1955,Bronze,Mitchell's Plain,2025-03-27
C02455,Karabo,Joseph,F,,Silver,Wonderpark,2024-07-21
C02456,Nokuthula,Sithole,F,1972,Bronze,Tygervalley,2024-03-09
C02457,Fatima,Mokoena,M,1988,Silver,Hatfield,2024-04-03
C02458,Lindiwe,Mokwena,M,2001,Bronze,Khayelitsha,2024-04-19
C02459,Tshepo,Pretorius,M,1981,Bronze,Pinetown,2024-12-30
C02460,Nokuthula,Mabena,F,1958,Bronze,Chatsworth,2023-10-10
C02461,Rajesh,Mthembu,F,1980,Silver,Claremont,2023-01-18
C02462,Kgomotso,Smith,F,1989,Bronze,Berea,2024-03-12
C02463,Sibusiso,Smith,M,,Bronze,Sea Point,2023-12-08
C02464,Palesa,Pretorius,M,1965,Silver,Berea,2023-09-18
C02465,Khanyisile,Smith,M,1982,Bronze,Westville,2023-03-07
C02466,Fatima,Pillay,M,1999,Bronze,Khayelitsha,2023-09-30
C02467,James,Moyo,F,1974,Bronze,Claremont,2025-02-12
C02468,Zanele,Zulu,F,1992,Bronze,Boksburg,2023-02-08
C02469,Lerato,Patel,M,1989,Bronze,Richards Bay Central,2025-02-14
C02470,Nokwanda,Khan,M,1975,Gold,Constantia,2023-06-26
C02471,Sipho,Patel,M,,Bronze,Vincent,2025-04-30
C02472,Nthabiseng,Coetzee,M,1980,Bronze,Hayfields,2024-10-16
C02473,Nokuthula,Ndlovu,F,1992,Bronze,Wonderpark,2024-01-27
C02474,Nthabiseng,Buthelezi,M,1961,Bronze,Paarl Central,2023-06-02
C02475,Sizwe,Coetzee,F,1958,Bronze,Roodepoort,2023-08-27
C02476,Khanyisile,van der Merwe,M,1982,Silver,Phoenix,2024-11-16
C02477,Lesedi,Sibiya,F,1991,Gold,Berea,2023-03-10
C02478,Sibusiso,Patel,F,1982,Gold,Parow,2024-04-23
C02479,Nomvula,Joseph,F,1989,Bronze,Wonderpark,2023-02-26
C02480,Khanyisile,Botha,M,,Silver,Mthatha Central,2023-09-23
C02481,Lindiwe,Nyathi,M,1960,Bronze,Pinetown,2024-08-08
C02482,Aisha,Sibiya,M,2004,Silver,Mitchell's Plain,2023-03-27
C02483,Rachel,Dlamini,M,1989,Bronze,Alberton,2024-11-08
C02484,Aisha,Dlamini,M,1959,Gold,Boksburg,2023-05-22
C02485,Refilwe,Zulu,F,1977,Silver,Edenvale,2024-08-07
C02486,Rachel,Joseph,F,1955,Bronze,Claremont,2023-09-23
C02487,Ibrahim,Mokoena,F,1975,Bronze,George Central,2025-05-12
C02488,Palesa,Radebe,M,1974,Bronze,Vincent,2024-11-15
C02489,Tshepo,Botha,M,1986,Bronze,Tygervalley,2024-09-06
C02490,Tumelo,Smith,M,1987,Silver,Fourways,2024-08-15
C02491,Tumelo,du Plessis,M,1958,Bronze,Edenvale,2024-12-31
C02492,Bongani,Patel,M,1960,Bronze,Randburg,2024-03-13
C02493,Sipho,Coetzee,M,1996,Bronze,Greenacres,2025-04-07
C02494,Nokwanda,Buthelezi,M,1976,Bronze,Pinetown,2024-08-17
C02495,Bontle,Sibanda,F,,Bronze,Wonderpark,2024-12-19
C02496,Thandiwe,Maseko,M,1979,Bronze,Boksburg,2024-09-18
C02497,David,Dlamini,F,1987,Bronze,Sea Point,2023-06-06
C02498,Yusuf,Mabena,F,1964,Gold,Westville,2024-02-21
C02499,Busisiwe,Nyathi,M,1955,Bronze,Edenvale,2023-09-30
C02500,Ibrahim,Sibanda,M,1987,Bronze,Rosebank,2023-05-21
C02501,Kagiso,Sibanda,F,2003,Bronze,Constantia,2024-03-11
C02502,Lerato,Ngcobo,M,1960,Bronze,Mitchell's Plain,2024-08-23
C02503,Lehlogonolo,Pillay,F,2003,Bronze,Tygervalley,2025-04-20
C02504,Nokulunga,Naidoo,M,1961,Bronze,Wonderpark,2023-01-01
C02505,Pieter,van der Merwe,,1957,Bronze,Phoenix,2023-04-07
C02506,James,Mabena,M,,Bronze,Brooklyn,2025-02-07
C02507,Ayanda,Coetzee,F,1962,Bronze,Vincent,2023-02-02
C02508,Nokulunga,Pretorius,M,,Bronze,Fourways,2025-05-15
C02509,Zanele,du Plessis,M,1985,Gold,Constantia,2023-05-10
C02510,Nokwanda,Patel,M,1991,Bronze,PMB Central,2024-07-08
C02511,Vuyo,Nkosi,M,1984,Bronze,Brooklyn,2023-03-23
C02512,Rachel,Khan,F,1961,Silver,Pinetown,2023-07-09
C02513,James,Radebe,M,1989,Bronze,Pinetown,2025-04-04
C02514,Andile,Zwane,F,1994,Bronze,Phoenix,2024-01-26
C02515,Kgomotso,Mthembu,M,1960,Bronze,Centurion,2025-04-02
C02516,Tumelo,Khumalo,F,1994,Bronze,George Central,2023-03-01
C02517,Mandisa,du Plessis,,1970,Bronze,Walmer,2023-02-15
C02518,Anika,Zulu,F,1960,Silver,Edenvale,2025-05-02
C02519,Nthabiseng,Nyathi,M,1990,Bronze,Centurion,2023-09-12
C02520,Emma,Mahlangu,F,1992,Bronze,Khayelitsha,2024-01-24
C02521,Rajesh,Nkosi,F,1993,Bronze,Parow,2023-11-02
C02522,Fatima,Zwane,F,1958,Bronze,Soweto,2024-11-29
C02523,Nokulunga,Khan,M,2002,Bronze,Rosebank,2024-05-24
C02524,Emma,Khumalo,F,1982,Bronze,Krugersdorp,2023-11-19
C02525,David,Mhlongo,F,1983,Silver,Richards Bay Central,2024-04-06
C02526,Karabo,Mthembu,M,1969,Bronze,Berea,2023-01-30
C02527,David,Mahlangu,F,2005,Silver,Soweto,2025-03-13
C02528,Naledi,van der Merwe,M,1976,Bronze,Fourways,2024-10-09
C02529,Pieter,Sibiya,M,1969,Bronze,Greenacres,2024-03-11
C02530,Refilwe,van der Merwe,F,1964,Gold,Berea,2024-05-04
C02531,Nokwanda,du Plessis,F,1963,Bronze,Soweto,2023-01-29
C02532,Lindiwe,Mabaso,F,2000,Bronze,Phoenix,2025-04-14
C02533,Kagiso,Nyathi,M,1995,Bronze,PMB Central,2023-01-16
C02534,Lindiwe,du Plessis,M,1980,Bronze,Ballito,2023-05-11
C02535,Palesa,Mabaso,F,1993,Bronze,Sea Point,2025-04-01
C02536,Busisiwe,Jones,F,2000,Bronze,Tygervalley,2024-10-15
C02537,Bontle,Smith,F,2001,Bronze,Sandton,2024-06-25
C02538,Kagiso,Govender,M,1985,Bronze,Walmer,2024-08-25
C02539,Vuyo,Radebe,M,,Bronze,Mthatha Central,2023-06-22
C02540,Marius,Patel,M,1966,Bronze,Ballito,2024-12-12
C02541,Lehlogonolo,Govender,M,1971,Silver,Brooklyn,2023-02-18
C02542,Sipho,Smith,F,1996,Bronze,Menlyn,2025-01-27
C02543,Themba,Pretorius,M,1959,Gold,Bellville,2025-05-18
C02544,Mpho,Nyathi,M,2002,Bronze,Pinetown,2025-01-21
C02545,Dineo,Mabaso,F,2004,Bronze,Beacon Bay,2023-10-28
C02546,Mosa,Botha,F,1956,Silver,PMB Central,2024-01-24
C02547,Lungile,Botha,M,1985,Bronze,PMB Central,2023-03-04
C02548,Bontle,Ndlovu,M,1979,Silver,Boksburg,2023-12-03
C02549,Sibusiso,Pretorius,F,1993,Gold,Centurion,2024-05-30
C02550,Khanyisile,Mokwena,F,1969,Bronze,Krugersdorp,2023-01-13
C02551,Sipho,Sithole,M,2000,Bronze,Phoenix,2023-10-21
C02552,Aisha,Ndlovu,M,1977,Bronze,Boksburg,2024-11-17
C02553,Marius,Patel,F,1958,Bronze,PMB Central,2025-06-19
C02554,Marius,Ndlovu,F,1994,Silver,Ballito,2023-04-20
C02555,Thabo,Tshabalala,F,1993,Bronze,Phoenix,2024-06-08
C02556,Tumelo,Patel,M,2002,Bronze,Westville,2024-03-11
C02557,Lesedi,Adams,M,1964,Silver,Berea,2023-03-04
C02558,Ayanda,Tshabalala,F,1999,Bronze,Brooklyn,2025-05-09
C02559,Rachel,Mahlangu,F,,Bronze,Berea,2024-07-07
C02560,Olwethu,Radebe,M,1966,Silver,Ballito,2024-10-26
C02561,Nokuthula,Zwane,F,1988,Bronze,Paarl Central,2023-06-04
C02562,Bongani,Buthelezi,F,1980,Bronze,Richards Bay Central,2023-08-04
C02563,Mandla,Adams,M,1958,Bronze,Sandton,2023-06-21
C02564,Themba,Zulu,F,,Bronze,Sea Point,2023-01-17
C02565,Zanele,Adams,F,1982,Bronze,Claremont,2024-06-04
C02566,Khanyisile,Sibiya,M,1990,Bronze,Soweto,2023-05-05
C02567,Thabo,Buthelezi,F,1973,Bronze,Stellenbosch Central,2023-10-23
C02568,Nomvula,Pillay,M,1973,Bronze,Vincent,2023-03-29
C02569,Lesedi,Joseph,M,2005,Bronze,Ballito,2024-10-18
C02570,Naledi,Pretorius,F,1981,Bronze,Greenacres,2025-03-20
C02571,Lindiwe,Mokoena,F,2001,Bronze,Fourways,2023-07-06
C02572,Thabo,Mhlongo,M,1972,Gold,Westville,2023-03-18
C02573,Pieter,Dlamini,M,1957,Gold,Beacon Bay,2023-10-03
C02574,Tshepo,Ndlovu,F,1996,Bronze,Stellenbosch Central,2024-12-26
C02575,Tshepo,Govender,,1955,Bronze,Paarl Central,2024-02-13
C02576,Kabelo,Zwane,F,1994,Bronze,Sea Point,2024-01-12
C02577,Refiloe,Buthelezi,M,1982,Bronze,Ballito,2023-05-25
C02578,Sarah,Nyathi,M,1991,Bronze,Berea,2024-04-15
C02579,Karabo,Nkosi,M,1989,Bronze,Mthatha Central,2024-08-02
C02580,Bongani,du Plessis,M,1998,Bronze,Pinetown,2023-03-16
C02581,Marius,Dlamini,F,1992,Bronze,Constantia,2024-08-06
C02582,Michael,Radebe,F,1993,Bronze,Stellenbosch Central,2023-05-16
C02583,David,Cele,F,1995,Bronze,George Central,2024-01-25
C02584,Thabo,Mthembu,,1990,Silver,Richards Bay Central,2024-01-13
C02585,Naledi,Ndlovu,M,1978,Bronze,Mitchell's Plain,2024-04-16
C02586,Rajesh,van Wyk,F,1960,Bronze,Alberton,2024-01-30
